lat;lon
55.70760225;37.51785176
55.70592741;37.5546734
55.88103675;37.71130299
55.8871297;37.70518893
55.88723399;37.70033539
55.88736193;37.69405899
55.88701431;37.6894343
55.88348687;37.66503254
55.88410136;37.66197149
55.88582212;37.66204656
55.6526304;37.38863485
55.89342648;37.66184908
55.89352564;37.65709706
55.89310673;37.66453963
55.89284934;37.67075948
55.89135689;37.67375973
55.8886822;37.67401644
55.88569234;37.66173948
55.88370365;37.66163753
55.88386123;37.66827117
55.88708095;37.69037611
55.8871866;37.69281939
55.88706165;37.69777252
55.88699457;37.70176554
55.88651037;37.70672974
55.88118025;37.7106808
55.63413776;37.33664602
55.80531104;37.51516339
55.88208549;37.65842734
55.88137402;37.65137734
55.87946301;37.64527318
55.85680646;37.58636126
55.89134144;37.67439653
55.85630089;37.5861625
55.89319579;37.679885
55.86009397;37.59671561
55.89062868;37.68015793
55.86275106;37.59939225
55.88814578;37.67937615
55.86062254;37.60183172
55.88771071;37.66123294
55.85127649;37.67154627
55.8993911;37.57406095
55.85426839;37.67211586
55.89100346;37.58648931
55.89069269;37.58705501
55.85730647;37.67334764
55.85991037;37.67412751
55.8617175;37.58404791
55.86171826;37.67439758
55.63409621;37.33630527
55.60662739;37.60703607
55.87167076;37.53099162
55.87011277;37.67565597
55.86686897;37.67816482
55.87261895;37.53021355
55.82726349;37.51405146
55.78177374;37.6340371
55.85732079;37.61003501
55.82692711;37.51197412
55.85394199;37.58432458
55.82074476;37.49915596
55.87554347;37.53377411
55.85788534;37.59385654
55.8400787;37.48656513
55.86031053;37.48804492
55.86413074;37.48599378
55.87188264;37.48369048
55.87398254;37.48308009
55.26154466;37.10181904
55.87321304;37.48273018
55.87074044;37.48347959
55.86313393;37.48574927
55.85962424;37.48819658
55.85945274;37.49154748
55.85941602;37.49005234
55.80330442;37.47701658
55.79828727;37.49042261
55.85685872;37.46954882
55.84894541;37.47498945
55.85305364;37.49793638
55.83999577;37.48661694
55.84860152;37.50730888
55.86228458;37.52331274
55.8481679;37.50659189
55.8406873;37.48720047
55.2367611;37.03792499
55.80328155;37.51956515
55.8016488;37.52599006
55.8008287;37.52920697
55.79642625;37.53983798
55.21972102;36.99216958
55.78122116;37.57375824
55.79779888;37.53929813
55.80265584;37.52550812
55.80934598;37.49391063
55.80024976;37.53376412
55.21618024;37.07579719
55.80900397;37.49410212
55.70853131;37.48089949
55.8208519;37.61655979
55.78938004;37.46889515
55.78964384;37.48008279
55.7942843;37.49160478
55.80305317;37.51333327
55.79453332;37.49178544
55.78881911;37.47825784
55.77775266;37.51759349
55.80499526;37.54201025
55.78038552;37.51575285
55.80668856;37.53737245
55.80347413;37.50817902
55.81121508;37.39757258
55.75934977;37.64696519
55.80429594;37.54265168
55.7415203;37.41524856
55.81182301;37.40000754
55.81845786;37.58089506
55.80505634;37.41353839
55.80549981;37.41679609
55.76319304;37.56273929
55.81101044;37.41330982
55.77423811;37.54866822
55.677722;37.66567339
55.69771721;37.7914306
55.77583131;37.47513806
55.77714355;37.46707722
55.76252444;37.56422828
55.77746203;37.46101272
55.76074845;37.57663587
55.776336;37.46776481
55.74878077;37.5823634
55.7756288;37.46704404
55.73973722;37.57636493
55.78300439;37.46289152
55.80995014;37.41468051
55.83706201;37.65835428
55.80526717;37.41457968
55.81023701;37.40421014
55.79420657;37.45471388
55.77279243;37.4888106
55.80959367;37.40440019
55.81328;37.40998891
55.75410733;37.63472192
55.78912176;37.48674854
55.79177171;37.491088
55.8032156;37.51337476
55.79274004;37.49175998
55.79127892;37.48940235
55.78896287;37.48558465
55.75055876;37.71770401
55.8246744;37.43412978
55.74068643;37.41555975
55.857966;37.41813851
55.85831961;37.42560693
55.85852898;37.42427476
55.85818575;37.41874254
55.7952311;37.4904063
55.79613098;37.48866963
55.79854676;37.49103925
55.80370755;37.47380771
55.83994014;37.48665918
55.85318378;37.49892853
55.80616997;37.53852721
55.89566025;37.52976233
55.89816841;37.53374516
55.89624293;37.53657845
55.89400856;37.53648168
55.89355905;37.54107982
55.89096294;37.5425366
55.88556447;37.54251791
55.88126883;37.54399432
55.87917147;37.54623631
55.88068494;37.71077418
55.88613934;37.49139629
55.81629814;37.55512189
55.79248829;37.56259494
55.88085036;37.69518945
55.79395948;37.45447109
55.85994837;37.44957997
55.86330467;37.44851646
55.86670745;37.44211671
55.86638016;37.44337056
55.86250388;37.44835961
55.85884726;37.44964209
55.84371375;37.44637975
55.84392022;37.43954002
55.84660217;37.44003535
55.85002414;37.44048676
55.84951156;37.42309457
55.84388358;37.4199659
55.84060725;37.4154688
55.83847821;37.41436072
55.83895702;37.41798394
55.8424661;37.42327572
55.84809888;37.42349761
55.85378006;37.42162139
55.85647132;37.42067284
55.85596647;37.43687405
55.87604804;37.53277379
55.90215588;37.61026227
55.86180128;37.67575009
55.85676038;37.41204116
55.90086832;37.6148484
55.89980319;37.61887267
55.89191231;37.62452853
55.8981311;37.62746757
55.89369243;37.6288057
55.89568894;37.63252797
55.89616656;37.63328742
55.89371752;37.62823293
55.89151966;37.62302194
55.8982148;37.6280671
55.89268119;37.61762937
55.89995091;37.61926117
55.88949624;37.6309313
55.90153842;37.61339986
55.88789396;37.64795721
55.88802154;37.64794677
55.73262004;37.64104748
55.74325225;37.86434601
55.88957411;37.63095775
55.86109395;37.43386424
55.88118643;37.71150952
55.68145708;37.78696593
55.62041711;37.60771868
55.80089465;37.4720039
55.80099362;37.47157453
55.87278245;37.52097107
55.87630798;37.53563371
55.87720767;37.54091518
55.88005665;37.56013225
55.87991253;37.56564884
55.88261437;37.56709603
55.88146106;37.56687301
55.88072938;37.56406352
55.87716261;37.53913293
55.74348062;37.86591669
55.87300664;37.52070083
55.87317708;37.51589312
55.88735134;37.52474448
55.89103667;37.52824021
55.88801684;37.52510093
55.89041604;37.51172789
55.89046966;37.51201962
55.89098984;37.52922198
55.86066089;37.67234966
55.8557914;37.65365638
55.84721255;37.64763675
55.84692898;37.64956448
55.85535294;37.65538119
55.86055649;37.67323576
55.8626587;37.6775003
55.82410524;37.43391718
55.89377628;37.51561036
55.85072296;37.4908598
55.84663706;37.57704612
55.87688404;37.47065999
55.87492644;37.46802498
55.84401873;37.42799258
55.79925288;37.48263199
55.80115514;37.47899971
55.80308324;37.46611499
55.80472995;37.4622535
55.8091509;37.4596815
55.80604703;37.45859501
55.80403821;37.46330892
55.80238212;37.46726851
55.80006247;37.48055614
55.7983622;37.48382342
55.79525995;37.49036031
55.79195167;37.48628453
55.79588323;37.4082576
55.79071081;37.46454373
55.7947712;37.40284849
55.79161407;37.45688506
55.79458001;37.39562693
55.78908248;37.45518738
55.79674968;37.39326883
55.78948567;37.46357504
55.78536979;37.4621665
55.73460469;37.85513453
55.783763;37.4570432
55.80161489;37.47754114
55.73441871;37.85469391
55.89783825;37.54313973
55.80700669;37.39475181
55.87871185;37.55739853
55.80510476;37.39342509
55.8760193;37.55745101
55.79586369;37.39277333
55.7944283;37.39852798
55.87116997;37.56037609
55.79461218;37.40395606
55.86709368;37.56362709
55.79625724;37.40909532
55.86333465;37.56535188
55.79997202;37.40705092
55.80170425;37.40822013
55.89520855;37.52955226
55.88502679;37.50440769
55.80796525;37.39275198
55.80131556;37.4073476
55.86545203;37.62708325
55.88549682;37.5435549
