lat;lon
55.677079661;37.764940683
55.677079661;37.764940683
55.68117213;37.748761554
55.680256735;37.75069
55.753223476;37.710741327
55.753546109;37.712805636
55.776901067;37.659125503
55.779380135;37.664920919
55.779218;37.667
55.784624619;37.660223373
55.776456256;37.669866266
55.825860502;37.567806681
55.825860502;37.567806681
55.736559798;37.649777865
55.735195273;37.650330361
55.732251715;37.651384737
55.826215778;37.829183
55.610814207;37.600497853
55.611864077;37.601785787
55.611473015;37.596181801
55.612966789;37.593026443
55.724550983;37.460093088
55.683329;37.561554
55.683329;37.561554
55.677732999;37.577709
55.676953735;37.578263
55.747307482;37.588467267
55.740484417;37.591686473
55.741306;37.591758
55.741363615;37.591787004
55.740278604;37.58938039
55.739357559;37.587561519
55.739986539;37.590129738
55.730901276;37.61009454
55.730469996;37.415961882
55.774827228;37.820333068
55.774969096;37.820248269
55.781701571;37.83783733
55.73868653;37.763154499
55.749760132;37.5666959
55.749760132;37.5666959
55.748876194;37.563615437
55.749178321;37.560513695
55.746959355;37.556728436
55.746857264;37.55238729
55.744519129;37.548315493
55.743327592;37.54239827
55.738494122;37.531914937
55.737616928;37.527708493
55.737616928;37.527708493
55.73706524;37.524460606
55.73698;37.525738
55.778391115;37.51641971
55.781656302;37.51585039
55.782197765;37.514118
55.784721766;37.513169
55.850689147;37.500336204
55.850631662;37.50027977
55.860106788;37.48933
55.771103526;37.68005248
55.771103526;37.68005248
55.771819272;37.684768267
55.739488;37.770791
55.852830674;37.635393454
55.790355232;37.49193028
55.741181655;37.588872875
55.978728;37.173115
55.978728;37.173115
55.780234163;37.575288151
55.779664235;37.579938278
55.779695468;37.57987172
55.784136049;37.566493819
55.784139973;37.566494095
55.784114687;37.566493958
55.787802101;37.559076213
55.798900059;37.533833102
55.799340353;37.536218427
55.800995718;37.532317388
55.802766771;37.525809
55.80299417;37.524923404
55.805203258;37.516568286
55.805203258;37.516568286
55.805109735;37.516868035
55.805109735;37.516868035
55.805109735;37.516868035
55.805109735;37.516868035
55.805109735;37.516868035
55.805446772;37.517969
55.804940266;37.512310769
55.804962772;37.51231
55.804555772;37.509056
55.805154208;37.50813502
55.806059228;37.513275517
55.806059228;37.513275517
55.806519124;37.511937679
55.817837775;37.499954
55.817352223;37.500073183
55.816169353;37.49897144
55.819956601;37.495473108
55.821179091;37.495308005
55.822073862;37.494596742
55.834084852;37.48641932
55.83662844;37.484742259
55.846439644;37.47721668
55.845499784;37.477885
55.856189992;37.4704541
55.856189992;37.4704541
55.857866998;37.469028866
55.857863792;37.46905291
55.864791789;37.466189
55.864791789;37.466189
55.867921305;37.463118679
55.731561244;37.640970135
55.72969875;37.639246
55.72969875;37.639246
55.728741343;37.610918506
55.729231917;37.611088986
55.726130431;37.608189364
55.726123577;37.608180465
55.724517708;37.607185482
55.723186882;37.603911451
55.719625095;37.597160202
55.718651614;37.595784107
55.717693996;37.594371364
55.716752683;37.593045126
55.716752683;37.593045126
55.71574239;37.591674281
55.71574239;37.591674281
55.717275186;37.595107113
55.717275186;37.595107113
55.709481653;37.58067882
55.706836183;37.577384409
55.706773613;37.577259711
55.705304989;37.57449044
55.709239001;37.585775293
55.70926038;37.585775133
55.702823731;37.570024992
55.705904027;37.578340635
55.705904027;37.578340635
55.702790549;37.572999566
55.704464077;37.575611598
55.70161247;37.567891535
55.702790549;37.572999566
55.702790549;37.572999566
55.695546405;37.556918965
55.69479979;37.558445846
55.693971154;37.55443314
55.692498278;37.551795695
55.690838856;37.548911156
55.68753099;37.543419619
55.685796389;37.540609943
55.685521107;37.53838426
55.683930126;37.538082992
55.683930126;37.538082992
55.684769277;37.543251599
55.683257499;37.539459419
55.679492735;37.534021
55.680696887;37.537291527
55.680634482;37.535624912
55.679488657;37.534986224
55.679447202;37.533860242
55.677809661;37.531459094
55.681319736;37.534338
55.674949686;37.524808388
55.674949686;37.524808388
55.676342917;37.529323481
55.675268063;37.532073683
55.663752731;37.515131
55.668625317;37.518748228
55.668346;37.518353
55.668346;37.518353
55.668115416;37.508770815
55.655406761;37.492925706
55.654089728;37.490024
55.653365777;37.488395578
55.897722369;37.593177064
55.89763067;37.601451105
55.778056211;37.588281743
55.777879956;37.588301673
55.780891765;37.591592
55.783833701;37.595863645
55.714393904;37.608321563
55.714240795;37.613258053
55.75968813;37.702417706
55.757869899;37.700173259
55.757862;37.700155
55.789844116;37.736295882
55.595756531;37.670807183
55.848498;37.514293
55.842419783;37.548019
55.843061783;37.547445
55.845544873;37.566240167
55.67051264;37.497489163
55.670621363;37.49721904
55.789575374;37.665595262
55.890483938;37.53765567
55.890483938;37.53765567
55.889043725;37.537805739
55.889043725;37.537805739
55.842485801;37.462266839
55.692481316;37.539686411
55.689974257;37.539048127
55.708328132;37.511012941
55.712999;37.730668
55.702563299;37.732921474
55.699451497;37.733714873
55.679598735;37.738988
55.679598735;37.738988
55.663661731;37.74209
55.728357245;37.622479678
55.728372335;37.622484597
55.728372335;37.622484597
55.722306979;37.62154837
55.722306979;37.62154837
55.722306979;37.62154837
55.722298079;37.621550084
55.721403418;37.623493233
55.721171821;37.62159375
55.718615915;37.623244917
55.718141205;37.62184758
55.855773615;37.497764813
55.774130309;37.824561261
55.775341992;37.829349104
55.829928983;37.493601372
55.839006782;37.490927
55.829929149;37.493600985
55.738036752;37.643888
55.735917752;37.644692
55.876360793;37.701323
55.879825;37.696418
55.702742939;37.742195307
55.740460626;37.658663414
55.740286264;37.658981811
55.760196704;37.806451558
55.756560758;37.804964
55.752907;37.802741
55.751615;37.802144
55.795412;37.619849
55.799674;37.620186
55.792651233;37.567890455
55.791655968;37.583246955
55.792290858;37.580440408
55.792586004;37.579296987
55.791911244;37.571922255
55.708673934;37.65845708
55.744516;37.754295
55.707293297;37.46144326
55.633998718;37.674647235
55.633596547;37.676363847
55.631212721;37.677966
55.867804724;37.662613629
55.869752185;37.660385433
55.869091774;37.661819732
55.869612121;37.658359704
55.759849861;37.793654686
55.776008325;37.627876081
55.655498;37.499695
55.640775463;37.534535964
55.826650143;37.582513538
55.826650143;37.582513538
55.817374885;37.696015287
55.669963053;37.649730861
55.737506159;37.48433677
55.740869513;37.481281568
55.740869513;37.481281568
55.737800547;37.485753216
55.737506822;37.484335001
55.77357;37.631918
55.779528483;37.632411876
55.779507092;37.632412019
55.780116631;37.632599264
55.780116631;37.632599264
55.780215149;37.633716205
55.78257965;37.633681073
55.782972536;37.633858225
55.783499479;37.633860523
55.78317;37.634101
55.783499479;37.633860523
55.784014723;37.635631408
55.785390276;37.636041108
55.786930746;37.63537947
55.788161195;37.635263395
55.788209647;37.633717258
55.788209647;37.633717258
55.79134524;37.635123442
55.805318781;37.635384279
55.806874958;37.635550874
55.809402296;37.636364946
55.809402296;37.636364946
55.809209501;37.636380367
55.813133275;37.637179902
55.805410424;37.638961928
55.806374288;37.637500822
55.806374288;37.637500822
55.806858431;37.637600757
55.808467893;37.637899843
55.808969392;37.637982311
55.80896906;37.637982809
55.809578066;37.638096894
55.810653031;37.63831611
55.810781321;37.638349827
55.811787193;37.639321263
55.815419775;37.639563
55.832896742;37.652360511
55.838323781;37.659284
55.824468488;37.646104184
55.825696008;37.647334522
55.837028899;37.659524544
